input_tokens_z,output_tokens_z,runtime_z,energy_z,accuracy
-0.39543476603865013,-5.475966074478499,-1.6588323568290957,-1.6422651571105527,0.723
-0.39543476603865013,-0.10833529983221551,-0.8690756440450412,0.33301107201459473,0.723
-0.6238474073519837,-0.2709907778517998,-0.7648038875315254,0.041177695398655435,0.723
-1.080672689978651,-0.5963017338909685,-0.7596191628711927,0.08946291891958734,0.723
-0.6238474073519837,-0.2709907778517998,-0.9436019990907294,-0.7809951476097768,0.723
-0.8522600486653172,-3.0361339041847333,-1.216241161820574,-0.7701486930971347,0.723
-0.16702212472531652,0.05432017818736881,-0.7669069487086743,0.13060633392048124,0.723
-0.39543476603865013,-0.10833529983221551,-0.7568370562771081,0.14693174141135454,0.723
-1.080672689978651,-0.5963017338909685,-0.7514691238186417,0.11353643078488425,0.723
-1.3090853312919846,-0.7589572119105528,-0.1887763462156616,1.162909729108687,0.723
-1.3090853312919846,-0.7589572119105528,-0.5666589577869421,-0.021707667262803713,0.723
-1.3090853312919846,-0.7589572119105528,-0.6909692773220116,0.2187465937517379,0.723
-1.3090853312919846,-0.7589572119105528,-0.7258949213022055,-0.3336290521130074,0.723
-0.16702212472531652,0.05432017818736881,-0.9700823425210742,-0.6244326173880423,0.723
-1.3090853312919846,-0.7589572119105528,-0.975008596648668,-0.4991076978404074,0.723
0.06139051658801707,0.21697565620695314,-0.9986485655613629,-1.1184255389216895,0.723
2.1171042884080196,1.680874958383212,-1.0538792736109566,-0.5913850352662929,0.723
-0.8522600486653172,-0.43364625587138417,-0.788175674590887,0.13881807630119916,0.723
-0.39543476603865013,-0.10833529983221551,-0.78502024242242,0.3823171907609255,0.723
-1.080672689978651,-0.5963017338909685,-0.8511748788473771,0.4045450667165497,0.723
-1.3090853312919846,-0.7589572119105528,-0.8008048735113661,0.40299812067631685,0.723
0.5182157992146842,0.5422866122461217,-0.9125818000387423,-0.7744328865976071,0.723
-0.8522600486653172,-0.43364625587138417,-0.7188934326660887,0.3505134067522164,0.723
-0.16702212472531652,0.05432017818736881,-0.7700442655291098,0.012298397275804913,0.723
0.06139051658801707,0.21697565620695314,-0.7932802808563173,0.42343831547305477,0.723
-1.080672689978651,-0.5963017338909685,-0.9903201743709754,-0.5114030211227204,0.723
-0.6238474073519837,-0.2709907778517998,-1.0107374788957046,-0.47284527961846967,0.723
-0.39543476603865013,-0.10833529983221551,-0.9030161492534156,0.13035668268632242,0.723
0.28980315790135064,0.37963113422653744,-1.0483686594422208,-0.49016929204597776,0.723
-1.537497972605318,-0.9216126899301371,-1.014434690699631,-0.7323086988910898,0.723
0.7466284405280178,0.7049420902657061,-0.9560399596979678,-0.40724941784328794,0.723
-1.3090853312919846,-0.7589572119105528,-1.0357037900941746,-0.5619395638088328,0.723
-1.080672689978651,-0.5963017338909685,-0.606007921541647,0.11553364065815323,0.723
-0.6238474073519837,-0.2709907778517998,-0.8934252863857768,0.18922533531247945,0.723
-0.39543476603865013,-0.10833529983221551,-0.799590958437086,0.035614039323120426,0.723
-0.8522600486653172,-0.43364625587138417,-0.8373905930446792,0.15434549145431548,0.723
-0.6238474073519837,-0.2709907778517998,-1.0578024603748644,-0.8089337955467798,0.723
-0.6238474073519837,-0.2709907778517998,-1.0189911676199828,-0.49021833068125875,0.723
0.5182157992146842,0.5422866122461217,-0.9910343299469825,-0.44946722476261447,0.723
-0.16702212472531652,0.05432017818736881,-0.9500195011980349,-0.7311094813555779,0.723
-0.6238474073519837,-5.801277030517666,-1.7405297751089692,-2.5064150719196583,0.723
0.28980315790135064,0.37963113422653744,-0.7981122231204477,0.014763703213121428,0.723
-0.8522600486653172,-0.43364625587138417,-0.9941755686468888,-0.5718587423088853,0.723
-0.39543476603865013,-0.10833529983221551,-0.9688508723672585,-0.7227015844337353,0.723
0.9750410818413514,-2.873478426165149,-1.3900192676572167,-1.3864707193685137,0.723
-0.6238474073519837,-0.2709907778517998,-1.0161853429929082,-0.7711829624957918,0.723
-0.8522600486653172,-0.43364625587138417,-0.9666174553867485,-0.8731476594185832,0.723
0.5182157992146842,0.5422866122461217,-0.8786233662385016,-0.0010846920981993841,0.723
-0.6238474073519837,-0.2709907778517998,-0.9335804765059691,-0.76158030609619,0.723
-1.080672689978651,-0.5963017338909685,-0.8956179905222571,0.10044311516481431,0.723
-0.6238474073519837,-0.2709907778517998,-0.9955926744289868,-0.5639100253355844,0.723
-0.6238474073519837,-0.2709907778517998,-0.99844201324257,-0.7748965246039016,0.723
-0.8522600486653172,-0.43364625587138417,-0.8850221927292797,0.16019446322603215,0.723
2.5739295710346863,2.006185914422381,-0.9458484890028085,-0.7260897083258882,0.723
-0.8522600486653172,-0.43364625587138417,-0.7662058660642362,-0.17815874604071696,0.723
-0.39543476603865013,-0.10833529983221551,-0.9455160630286211,-0.5367114149855516,0.723
-1.080672689978651,-0.5963017338909685,-0.9874717693382186,-0.9945673203747367,0.723
-1.3090853312919846,-0.7589572119105528,-0.9474700927858813,-0.7588965553289848,0.723
-1.080672689978651,-0.5963017338909685,-0.9452062345504317,-0.5023085833069412,0.723
-0.39543476603865013,-0.10833529983221551,-0.8406323065615028,-0.29517384593707197,0.723
-0.8522600486653172,-0.43364625587138417,-0.8567738286822872,0.4426971249652926,0.723
-0.6238474073519837,-0.2709907778517998,-0.8220663159031332,-0.10016502565490748,0.723
-0.6238474073519837,-0.2709907778517998,-0.8365619559393592,0.011442450187260988,0.723
1.4318663644680185,1.192908524324459,-0.9042711506840558,0.2327003145181045,0.723
0.9750410818413514,0.8675975682852904,-0.8165028497396252,0.06852342165453176,0.723
-0.8522600486653172,-0.43364625587138417,-0.9255559375964821,-0.5894680704325751,0.723
-0.39543476603865013,-0.10833529983221551,-0.747050286192097,0.12828368583125505,0.723
-1.3090853312919846,-0.7589572119105528,-0.9340553974342605,-0.6671675590066974,0.723
-0.39543476603865013,-5.475966074478499,-1.6418431484741334,-1.3277402665326945,0.723
-0.39543476603865013,-0.10833529983221551,-0.9290512659857476,-0.9702084928132584,0.723
-0.6238474073519837,-0.2709907778517998,-0.7145248324480028,-0.5435500755783976,0.723
-1.080672689978651,-0.5963017338909685,-0.8585129020933173,-0.4985236922747865,0.723
-0.6238474073519837,-0.2709907778517998,-0.9164515745393819,-0.9358234933656593,0.723
-0.8522600486653172,-3.0361339041847333,-1.3592007652637255,-1.9008146745438426,0.723
-0.16702212472531652,0.05432017818736881,-0.908729954129969,-0.8005526469714542,0.723
-0.39543476603865013,-0.10833529983221551,-0.8508028605661516,-0.01738780930030852,0.723
-1.080672689978651,-0.5963017338909685,-0.9441378025289,-0.3543501045481743,0.723
-0.8522600486653172,-0.43364625587138417,-0.8472393661765611,-0.1011591725337895,0.723
-1.080672689978651,-0.5963017338909685,-0.8731708332371663,0.4417743070104563,0.723
-0.8522600486653172,-0.43364625587138417,-0.8235308577512108,-0.26020929898160466,0.723
-0.16702212472531652,0.05432017818736881,-0.8443986181465806,0.35761063469472615,0.723
-1.9943232552319852,-1.2469236459693058,-0.8834668873848791,-0.33701271794740756,0.723
-1.080672689978651,-0.5963017338909685,-0.926278683956092,-0.7558249535372829,0.723
-0.39543476603865013,-0.10833529983221551,-1.0277944797386616,-0.5084339546593335,0.723
-0.6238474073519837,-0.2709907778517998,-0.8853854334707374,0.19788288346848074,0.723
-0.6238474073519837,-0.2709907778517998,-0.9385015014609351,-0.5039803549642535,0.723
-0.16702212472531652,0.05432017818736881,-0.9409758338946485,-0.5658359062848083,0.723
-0.6238474073519837,-1.2469236459693058,-1.0497949162764173,-0.5736776298720412,0.723
3.7159927776013544,2.819463304520302,-0.9486147213228449,-0.7607199009498934,0.723
0.9750410818413514,0.8675975682852904,-0.9402626120994676,-0.9349987526813852,0.723
3.259167494974687,2.4941523484811334,-0.9198441870377466,-0.6953157356580835,0.723
-0.6238474073519837,-0.2709907778517998,-0.9784880507638851,-0.5442366164723333,0.723
-0.6238474073519837,-0.2709907778517998,-0.8130282512847051,-0.37512019561862214,0.723
-0.16702212472531652,0.05432017818736881,-0.7706994061568906,0.4321181539178202,0.723
0.28980315790135064,0.37963113422653744,-0.9208300728342271,-0.720931735505861,0.723
-0.6238474073519837,-0.2709907778517998,-0.5652084226512598,0.031160439628040375,0.723
-0.6238474073519837,-0.2709907778517998,-0.8463956018218539,0.49387116991006025,0.723
-0.6238474073519837,-0.2709907778517998,-0.6822877302230913,-0.22800428977514045,0.723
0.9750410818413514,0.8675975682852904,-0.8259863278122314,0.1757263364369012,0.723
0.06139051658801707,0.21697565620695314,-0.7504311330520497,-0.06808038400776996,0.723
-0.16702212472531652,0.05432017818736881,-0.933929523778866,-0.6823071231353178,0.723
-0.8522600486653172,-0.43364625587138417,-0.9733298454790213,-0.7442340033799179,0.723
-1.080672689978651,-0.5963017338909685,-0.9833422170116831,-0.7409261245273161,0.723
0.06139051658801707,0.21697565620695314,-0.8022968685157389,0.4494956630383625,0.723
-1.080672689978651,-0.5963017338909685,-0.8097155704250775,-0.3810627866031481,0.723
-1.080672689978651,-0.5963017338909685,-0.7821292569839807,-0.338969805300901,0.723
-1.3090853312919846,-0.7589572119105528,-0.8894858518354901,0.3300197152624442,0.723
0.5182157992146842,0.5422866122461217,-0.7808482964463674,-0.3084053613474795,0.723
-0.8522600486653172,-0.43364625587138417,-0.6792871189156363,0.4863727167697955,0.723
-0.16702212472531652,0.05432017818736881,-0.8017280092363148,-0.25203322106290904,0.723
0.06139051658801707,0.21697565620695314,-0.6637105341948053,0.2578883408216096,0.723
-1.080672689978651,-0.5963017338909685,-0.8712817946254212,-0.1585076274662305,0.723
-0.6238474073519837,-0.2709907778517998,-0.608335463629455,0.3626660721864386,0.723
-0.39543476603865013,-0.10833529983221551,-0.8778905350459671,0.3708198598163695,0.723
0.28980315790135064,0.37963113422653744,-0.7428951482709191,0.07233060297545114,0.723
-1.537497972605318,-0.9216126899301371,-0.8864807583800686,0.01592279822885791,0.723
0.7466284405280178,0.7049420902657061,-0.6323289619630134,0.4425232607129322,0.723
-1.3090853312919846,-0.7589572119105528,-0.8422746402789211,0.2228480068843439,0.723
-1.080672689978651,-0.5963017338909685,-0.7647198472571521,0.05451620419513145,0.723
-0.6238474073519837,-0.2709907778517998,-0.762261949365983,-0.17991967885308635,0.723
-0.39543476603865013,-0.10833529983221551,-0.9897772741985243,-0.7666089952413856,0.723
-0.8522600486653172,-0.43364625587138417,-0.8775749171266543,0.1673451878615761,0.723
-0.6238474073519837,-0.2709907778517998,-0.9799049697898179,-0.5172074123169083,0.723
-0.6238474073519837,-0.2709907778517998,-0.88244458413617,-0.26112320082093504,0.723
0.5182157992146842,0.5422866122461217,-0.8014306934211988,0.09623025058838763,0.723
-0.16702212472531652,0.05432017818736881,-0.853166820106188,-0.0702871225954222,0.723
-0.6238474073519837,-5.801277030517666,-1.6091645546745144,-1.285607162710672,0.723
0.28980315790135064,0.37963113422653744,-0.8126778967186513,0.41255619649839037,0.723
-0.8522600486653172,-0.43364625587138417,-0.9086976453133767,-0.9938852375385534,0.723
-0.39543476603865013,-0.10833529983221551,-0.7991780405556655,0.14660630319539783,0.723
0.9750410818413514,-2.873478426165149,-1.4539670064771326,-1.2664018499114682,0.723
-0.6238474073519837,-0.2709907778517998,-0.7828290323352619,0.0013404913193420774,0.723
-0.8522600486653172,-0.43364625587138417,-0.8528349544004964,0.09415725373332025,0.723
0.5182157992146842,0.5422866122461217,-0.8715049682429236,0.21342367279485577,0.723
-0.6238474073519837,-0.2709907778517998,-0.8593523710562233,0.4170766670597623,0.723
-1.080672689978651,-0.5963017338909685,-0.6576764424948071,0.11461528076107011,0.723
-0.6238474073519837,-0.2709907778517998,-0.6568575167100812,0.12634888876652575,0.723
-0.6238474073519837,-0.2709907778517998,-0.6900545456245004,0.33741117501664103,0.723
-0.8522600486653172,-0.43364625587138417,-0.7391488195955256,-0.0722843324686917,0.723
2.5739295710346863,2.006185914422381,-0.7098053173953672,0.24607894583435555,0.723
-0.8522600486653172,-0.43364625587138417,-0.7818369835853272,0.24386329113119787,0.723
-0.39543476603865013,-0.10833529983221551,-0.7400663526355162,0.25486131960743624,0.723
-1.080672689978651,-0.5963017338909685,-0.63072397947865,-0.3114903373124398,0.723
-1.3090853312919846,-0.7589572119105528,-0.754714759214936,0.20344208148626303,0.723
-1.080672689978651,-0.5963017338909685,-0.8142076164684097,-0.2499914306121118,0.723
-0.39543476603865013,-0.10833529983221551,-0.6672303276417215,0.046117223388794426,0.723
-0.8522600486653172,-0.43364625587138417,-0.9076006395985581,-0.39663032427604,0.723
-0.6238474073519837,-0.2709907778517998,-0.5469169635558428,0.07919155385706074,0.723
-0.6238474073519837,-0.2709907778517998,-0.8467646320044351,0.2541569464824886,0.723
1.4318663644680185,1.192908524324459,-0.6542649676237495,0.08783572783980334,0.723
0.9750410818413514,0.8675975682852904,-0.7968631978870961,0.2079313456433654,0.723
-0.8522600486653172,-0.43364625587138417,-0.6577653384294774,0.009266918003878848,0.723
-0.39543476603865013,-0.10833529983221551,-0.7478959181084571,0.17805344258388064,0.723
-1.3090853312919846,-0.7589572119105528,-0.7811019113188093,0.19202945363901086,0.723
-0.39543476603865013,-5.475966074478499,-1.6412524387233722,-1.4120956353317964,0.723
-0.39543476603865013,-0.10833529983221551,-0.9182702060768186,-0.46464691141100994,0.723
-0.6238474073519837,-0.2709907778517998,-0.9705012365997836,-0.5781535198558854,0.723
-1.080672689978651,-0.5963017338909685,-0.8583747025310147,-0.15654608205498435,0.723
-0.6238474073519837,-0.2709907778517998,-0.8384072936084301,0.1714510590519353,0.723
-0.8522600486653172,-3.0361339041847333,-1.223006403907619,-0.7410554082021482,0.723
-0.16702212472531652,0.05432017818736881,-0.8950485709743371,-0.165658352101774,0.723
-0.39543476603865013,-0.10833529983221551,-0.8728322443095248,0.08856239125351462,0.723
-1.080672689978651,-0.5963017338909685,-0.7676963670192868,0.03795006158560481,0.723
-0.8522600486653172,-0.43364625587138417,-0.7958014890875144,0.14550516293044832,0.723
-1.080672689978651,-0.5963017338909685,-0.797247728831395,0.0017238842860852462,0.723
-0.8522600486653172,-0.43364625587138417,-0.9200341180578302,-1.0694938970265973,0.723
-0.16702212472531652,0.05432017818736881,-0.9333694420392097,-0.72551016081802,0.723
-1.9943232552319852,-1.2469236459693058,-0.7327574633513585,-0.0826938973215559,0.723
-1.080672689978651,-0.5963017338909685,-0.9473698047251293,-0.749721872473655,0.723
-0.39543476603865013,-0.10833529983221551,-0.7564388921327442,-0.3737381977152437,0.723
-0.6238474073519837,-0.2709907778517998,-0.860503909571302,0.04024596132831363,0.723
-0.6238474073519837,-0.2709907778517998,-0.7359784469338366,0.004840066655315667,0.723
-0.16702212472531652,0.05432017818736881,-0.8236049999488245,0.12562222535281398,0.723
-0.6238474073519837,-1.2469236459693058,-0.8050518954658588,-0.048955316248117504,0.723
3.7159927776013544,2.819463304520302,-0.775547222695069,0.41818226538246506,0.723
0.9750410818413514,0.8675975682852904,-0.8657743553114954,0.029372758469154638,0.723
3.259167494974687,2.4941523484811334,-0.7307175257580723,-0.09422689272813425,0.723
-0.6238474073519837,-0.2709907778517998,-0.8936729250609299,0.28225608449859363,0.723
-0.6238474073519837,-0.2709907778517998,-0.7199275015532101,0.008562544878930692,0.723
-0.16702212472531652,0.05432017818736881,-0.7254919014975445,0.44756978208913867,0.723
0.28980315790135064,0.37963113422653744,-0.8451419076843706,0.07636068718401197,0.723
-0.6238474073519837,-0.2709907778517998,-0.7440562113504267,-0.17262629636945157,0.723
-0.6238474073519837,-0.2709907778517998,-0.9197364287303836,-0.5823128877392784,0.723
-0.6238474073519837,-0.2709907778517998,-0.8715806044898594,0.16036832747839308,0.723
0.9750410818413514,0.8675975682852904,-0.964319607529219,-0.4822250331304295,0.723
0.06139051658801707,0.21697565620695314,-0.9588855633882457,-0.9325468209173272,0.723
-0.16702212472531652,0.05432017818736881,-0.883578007303217,-0.14004235225399692,0.723
-0.8522600486653172,-0.43364625587138417,-0.8232475486484904,0.19776251590915456,0.723
-1.080672689978651,-0.5963017338909685,-0.7970447248797423,-0.12434553090627289,0.723
0.06139051658801707,0.21697565620695314,-0.7835706410675644,0.18857445888056554,0.723
-1.080672689978651,-0.5963017338909685,-0.9014167694540103,-0.220902603774878,0.723
0.28980315790135064,0.37963113422653744,-0.6526097477309276,0.09220462443757954,0.723
-1.080672689978651,-0.5963017338909685,-0.8568571219319993,0.24409065207659203,0.723
-1.080672689978651,-0.5963017338909685,-0.7996443707003544,0.01789325975561003,0.723
0.06139051658801707,0.21697565620695314,-0.7061667470273367,-0.35141670254681023,0.723
-0.8522600486653172,-0.43364625587138417,-0.8940839753806976,0.08849552038722269,0.723
-0.8522600486653172,-0.43364625587138417,-0.8083218091636387,-0.127056030019995,0.723
0.06139051658801707,0.21697565620695314,-0.8047295543245961,0.45258955511882826,0.723
-0.16702212472531652,0.05432017818736881,-0.8264774965269015,0.2878821533826688,0.723
-0.8522600486653172,-0.43364625587138417,-0.7670931446054523,0.18751789919314432,0.723
0.7466284405280178,0.7049420902657061,-0.828541338909343,0.12546173527371224,0.723
-0.39543476603865013,-0.10833529983221551,-0.8480797689202936,0.2757027396019293,0.723
0.06139051658801707,0.21697565620695314,-0.9003629044133699,0.08850443650272816,0.723
-1.080672689978651,-0.5963017338909685,-0.8948528505131301,-0.13984173965511962,0.723
-0.39543476603865013,-0.10833529983221551,-0.8757813109153643,0.507223052879794,0.723
-0.6238474073519837,-0.2709907778517998,-0.6937216896858175,-0.39014830830342134,0.723
-0.16702212472531652,-2.54816747012598,-1.233773643860318,-0.7420763034275466,0.723
-1.080672689978651,-0.5963017338909685,-0.9266170861275683,-0.7616382608469769,0.723
-0.8522600486653172,-0.43364625587138417,-0.9682078708902204,-0.8976357706548936,0.723
-0.6238474073519837,-3.361444860223902,-1.2960174194282754,-0.48413308184864196,0.723
-1.080672689978651,-0.5963017338909685,-0.9849453319343939,-0.6971569135100034,0.723
0.06139051658801707,0.21697565620695314,-0.8887502193004764,-0.20934731807953552,0.723
-1.3090853312919846,-0.7589572119105528,-0.7916534479006168,0.33412558645280294,0.723
0.28980315790135064,0.37963113422653744,-0.5788489062066968,0.1499810529142925,0.723
-1.537497972605318,-0.9216126899301371,-0.7793025156663957,0.15332905428666982,0.723
-1.080672689978651,-0.5963017338909685,-0.6806743437112904,0.15258901669969985,0.723
-0.16702212472531652,-1.897545558047643,-1.0518768740068902,-0.7476845400806104,0.723
-0.8522600486653172,-0.43364625587138417,-0.679408323666899,-0.06981456847362195,0.723
-1.537497972605318,-3.361444860223902,-1.1955538078808585,-0.7341989153782913,0.723
-0.8522600486653172,-0.43364625587138417,-0.8067933967070376,0.19495839758262215,0.723
-1.080672689978651,-0.5963017338909685,-0.9273506643447639,-0.4824568521335769,0.723
-0.6238474073519837,-0.2709907778517998,-0.9151248587412764,-0.8060628063539552,0.723
-0.8522600486653172,-0.43364625587138417,-0.9803150863287593,-0.6478909172834487,0.723
-0.6238474073519837,-0.2709907778517998,-0.7356727270912832,-0.40098584670055804,0.723
-1.080672689978651,-0.5963017338909685,-0.7990049175904567,0.15134967664441173,0.723
-0.16702212472531652,0.05432017818736881,-0.858292343062129,-0.16368789057502187,0.723
0.06139051658801707,-4.5000332063609925,-1.5510213842274752,-1.3957434794944057,0.723
0.5182157992146842,0.5422866122461217,-0.6797424304465739,-0.11335196048778722,0.723
-0.16702212472531652,0.05432017818736881,-0.796830328802008,0.16146500968558936,0.723
1.203453723154685,1.0302530463048747,-0.704610694658275,0.11557376317792879,0.723
-0.16702212472531652,0.05432017818736881,-0.8997318553309095,0.008789905824325362,0.723
-0.16702212472531652,0.05432017818736881,-0.8321319129428981,0.1964964275073501,0.723
-0.39543476603865013,-0.10833529983221551,-0.9775167319482958,-0.6711441465222245,0.723
-0.39543476603865013,-0.10833529983221551,-0.8964630621701213,-0.19774745180666423,0.723
-0.6238474073519837,-0.2709907778517998,-0.8309686087894071,0.1640283928934689,0.723
0.06139051658801707,0.21697565620695314,-0.907329843158911,-0.5616854545169208,0.723
-0.16702212472531652,0.05432017818736881,-0.8304643671431678,0.06760506175744814,0.723
-0.6238474073519837,-0.2709907778517998,-0.8275382715456572,0.35801185989248124,0.723
-0.6238474073519837,-0.2709907778517998,-0.6887412762702946,0.2131517312719328,0.723
-1.537497972605318,-0.9216126899301371,-0.7324336281607736,0.1223589270777405,0.723
-0.16702212472531652,0.05432017818736881,-1.0292511778277975,-0.5524305266220404,0.723
0.5182157992146842,0.5422866122461217,-0.9055978664821612,-0.22423277291624388,0.723
0.28980315790135064,0.37963113422653744,-0.9541858444891291,-0.6990203816506876,0.723
0.28980315790135064,0.37963113422653744,-0.8931739125873184,0.4127657252127731,0.723
0.9750410818413514,0.8675975682852904,-0.9164999443861875,-0.5886254975172893,0.723
0.28980315790135064,0.37963113422653744,-0.9473541172072464,-0.47234151909239935,0.723
0.5182157992146842,0.5422866122461217,-0.881301636404694,-0.014726348821867444,0.723
3.7159927776013544,2.819463304520302,-0.9675667369748355,-0.4477241241812565,0.723
0.06139051658801707,0.21697565620695314,-1.001476053903609,-0.5238499183686292,0.723
-0.6238474073519837,-0.2709907778517998,-0.8414017419624311,0.5472118309227041,0.723
-1.3090853312919846,-3.0361339041847333,-1.2562786955566436,-0.5609855394497264,0.723
-0.6238474073519837,-0.2709907778517998,-0.8427508685003694,-0.03783692021255243,0.723
-0.8522600486653172,-0.43364625587138417,-0.8567248985669855,0.12782896394046672,0.723
0.06139051658801707,0.21697565620695314,-0.8864376177058902,0.17809356510365568,0.723
-1.537497972605318,-0.9216126899301371,-0.8388146088048924,-0.04076586415616374,0.723
-1.080672689978651,-0.5963017338909685,-0.8568677670334199,0.13259908573599752,0.723
-0.8522600486653172,-0.43364625587138417,-0.8009751951340959,0.06164463854191076,0.723
-1.080672689978651,-0.5963017338909685,-0.7007734157303931,0.3209029871579009,0.723
-0.8522600486653172,-0.43364625587138417,-0.9003022086596559,-0.08099537731772674,0.723
-0.16702212472531652,0.05432017818736881,-0.9206582571621753,-0.5981167024730704,0.723
0.28980315790135064,0.37963113422653744,-0.9680663097169431,-0.5069405053121344,0.723
-0.39543476603865013,-0.10833529983221551,-0.9350205532963958,-0.7334187552715453,0.723
